County Name,Facility_Name,Full_Address,State,Total,latitudes,longitudes
LANCASTER,LANCASTER BEHAVIORAL HEALTH HOSPITAL,"333 HARRISBURG AVENUE,LANCASTER,LANCASTER,PA",PA,8346,40.0492074,-76.314416
SAN JUAN,PRESBYTERIAN COMMUNITY HOSP,"1451 ASHFORD AVENUE,SAN JUAN,SAN JUAN,PR",PR,3404,18.46633,-66.10572
SAN JUAN,"ASOCIACION HOSPITAL DEL MAESTRO, INC","SERGIO CUEVAS BUSTAMANTE STREET 550,SAN JUAN,SAN JUAN,PR",PR,3404,18.46633,-66.10572
SAN JUAN,DOCTOR'S CENTER DE SAN JUAN,"PDA. 20 C/ SAN RAFAEL # 1395,FERNANDEZ JUNCOS,SAN JUAN,PR",PR,3404,18.44623,-66.073538
SAN JUAN,HOSPITAL ONCOLOGICO DR ISAAC GONZALEZ MARTINEZ,"BO. MONACILLOS CARR 22 CENTRO MEDICO DE PUERTO RIC,SAN JUAN,SAN JUAN,PR",PR,3404,18.3958,-66.067821
SAN JUAN,SAN JUAN MUNICIPAL HOSPITAL,"BARRIO MONACILLOS,CENTRO MEDICO,RIO PIEDRAS,SAN JUAN,PR",PR,3404,18.39745,-66.04989
SAN JUAN,AUXILIO MUTUO HOSPITAL,"PONCE DE LEON AVENUE STOP 37 1/2,HATO REY,SAN JUAN,PR",PR,3404,18.422963,-66.057
SAN JUAN,HOSPITAL PAVIA SANTURCE,"CALLE PROFESOR AUGUSTO RODRIGUEZ #1462,FERNANDEZ JUNCOS,SAN JUAN,PR",PR,3404,18.46633,-66.10572
SAN JUAN,HOSPITAL UNIVERSITARIO DE ADULTO,"BARRIO MONACILLOS CENTROMEDICO,RIO PIEDRAS,SAN JUAN,PR",PR,3404,18.39745,-66.04989
SAN JUAN,HOSPITAL SAN FRANCISCO,"371 DE DIEGO AVE,SAN JUAN,SAN JUAN,PR",PR,3404,18.46633,-66.10572
SAN JUAN,METROPOLITAN HOSPITAL,"CARRETERA 21 1785 URB LAS LOMAS,SAN JUAN,SAN JUAN,PR",PR,3404,18.46633,-66.10572
SAN JUAN,CENTRO CARDIOVASCULAR,"AVENIDA AMERICO MIRANDA, ENTRADA PRINCIPAL CM,RIO PIEDRAS,SAN JUAN,PR",PR,3404,18.39745,-66.04989
SAN JUAN,ADMIN DE SERVICIOS MEDICOS  PUERTO RIC,"BO MONACILLO CARR NUM 22,SAN JUAN,SAN JUAN,PR",PR,3404,18.46633,-66.10572
SAN JUAN,"HOSPITAL PAVIA HATO REY, INC","AVE PONCE DE LEON 435,HATO REY,SAN JUAN,PR",PR,3404,18.46633,-66.10572
SAN JUAN,DOCTOR CENTER HOSPITAL SAN FERNANDO DE LA CAROLINA,"EDIF JESUS T PINEIRO AVE FERNANDEZ JUNCOS BO PUEBL,CAROLINA,SAN JUAN,PR",PR,3404,18.4076,-66.0612
SAN JUAN,HIMA SAN PABLO CUPEY,"CARR 844 KM 5 CUPEY BAJO,SAN JUAN,SAN JUAN,PR",PR,3404,18.3725,-66.046
SAN JUAN,SAN JORGE CHILDRENS HOSPITAL INC,"258 SAN JORGE STREET,SAN JUAN,SAN JUAN,PR",PR,3404,18.46633,-66.10572
SAN JUAN,UNIVERSITY PEDIATRIC HOSPITAL,"PUERTO RICO MEDICAL CENTER IN RIO PIEDRAS,SAN JUAN,SAN JUAN,PR",PR,3404,18.39745,-66.04989
SAN JUAN,SAN JUAN CAPESTRANO  HOSPITAL INC,"CARR 877 KM 1 6 CAMINO LAS LOMAS RR2,RIO PIEDRAS,SAN JUAN,PR",PR,3404,18.39745,-66.04989
PROVIDENCE,ROGER WILLIAMS MEDICAL CENTER,"825 CHALKSTONE AVENUE,PROVIDENCE,PROVIDENCE,RI",RI,13674,41.8345958,-71.4351035
PROVIDENCE,OUR LADY OF FATIMA HOSPITAL,"200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,PROVIDENCE,RI",RI,13674,41.8553944,-71.4604949
NEWPORT,NEWPORT HOSPITAL,"11 FRIENDSHIP STREET,NEWPORT,NEWPORT,RI",RI,365,41.4969108,-71.305999
PROVIDENCE,RHODE ISLAND HOSPITAL,"593 EDDY STREET,PROVIDENCE,PROVIDENCE,RI",RI,13674,41.8118618,-71.4091293
WASHINGTON,SOUTH COUNTY HOSPITAL INC,"100 KENYON AVE,WAKEFIELD,WASHINGTON,RI",RI,17929,41.4313286,-71.4966542
KENT,KENT COUNTY MEMORIAL HOSPITAL,"455 TOLL GATE RD,WARWICK,KENT,RI",RI,9911,41.7059855,-71.4772441
PROVIDENCE,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,"101 DUDLEY STREET,PROVIDENCE,PROVIDENCE,RI",RI,13674,41.8107718,-71.4124738
PROVIDENCE,LANDMARK MEDICAL CENTER,"115 CASS AVENUE,WOONSOCKET,PROVIDENCE,RI",RI,13674,42.0035965,-71.4955422
PROVIDENCE,THE MIRIAM HOSPITAL,"164 SUMMIT AVENUE,PROVIDENCE,PROVIDENCE,RI",RI,13674,41.8523656,-71.3982729
WASHINGTON,WESTERLY HOSPITAL,"25 WELLS STREET,WESTERLY,WASHINGTON,RI",RI,17929,41.3621153,-71.8248372
PROVIDENCE,BUTLER HOSPITAL,"345 BLACKSTONE BLVD,PROVIDENCE,PROVIDENCE,RI",RI,13674,41.8424482,-71.3807299
PROVIDENCE,EMMA PENDLETON BRADLEY HOSPITAL,"1011 VETERANS MEMORIAL PARKWAY,EAST PROVIDENCE,PROVIDENCE,RI",RI,13674,41.79254,-71.3678648
YORK,PIEDMONT MEDICAL CENTER,"222 S HERLONG AVE,ROCK HILL,YORK,SC",SC,5320,34.9576635,-81.0438974
DILLON,MCLEOD MEDICAL CENTER - DILLON,"301 E JACKSON STREET PO BOX 1327,DILLON,DILLON,SC",SC,441,34.421354,-79.366194
SPARTANBURG,SPARTANBURG MEDICAL CENTER,"101 E WOOD ST,SPARTANBURG,SPARTANBURG,SC",SC,3114,34.953396,-82.11828
OCONEE,PRISMA HEALTH OCONEE MEMORIAL HOSPITAL,"102B OMNI DR,SENECA,OCONEE,SC",SC,864,34.68566,-82.9532
DARLINGTON,CAROLINA PINES REGIONAL MEDICAL CENTER,"1304 W BOBO NEWSOM HWY,HARTSVILLE,DARLINGTON,SC",SC,713,34.302639,-79.983156
PICKENS,CANNON MEMORIAL HOSPITAL,"123 W G ACKER DRIVE,PICKENS,PICKENS,SC",SC,1905,34.8742405,-82.7072073
PICKENS,PRISMA HEALTH BAPTIST EASLEY HOSPITAL,"200 FLEETWOOD DRIVE,EASLEY,PICKENS,SC",SC,1905,34.8406837,-82.6067294
RICHLAND,PRISMA HEALTH RICHLAND HOSPITAL,"5 MEDICAL PARK,COLUMBIA,RICHLAND,SC",SC,6672,34.027949,-81.033306
GEORGETOWN,TIDELANDS GEORGETOWN MEMORIAL HOSPITAL,"606 BLACK RIVER RD DRAWER 1718,GEORGETOWN,GEORGETOWN,SC",SC,986,33.37911,-79.285258
GREENVILLE,ST FRANCIS-DOWNTOWN,"ONE ST FRANCIS DR,GREENVILLE,GREENVILLE,SC",SC,8571,34.8425897,-82.4214049
RICHLAND,PROVIDENCE HEALTH,"120 GATEWAY CORPORATE BLVD,COLUMBIA,RICHLAND,SC",SC,6672,34.520084,-82.303752
ANDERSON,ANMED HEALTH,"800 N FANT ST,ANDERSON,ANDERSON,SC",SC,3798,34.5117661,-82.6464125
GREENVILLE,PRISMA HEALTH GREER MEMORIAL HOSPITAL,"830 SOUTH BUNCOMBE ROAD,GREER,GREENVILLE,SC",SC,8571,34.9195165,-82.2443599
LANCASTER,MUSC HEALTH LANCASTER MEDICAL CENTER,"800 W MEETING ST,LANCASTER,LANCASTER,SC",SC,8346,34.7178218,-80.7883588
GREENVILLE,PRISMA HEALTH HILLCREST HOSPITAL,"741 SOUTH EAST MAIN STREET,SIMPSONVILLE,GREENVILLE,SC",SC,8571,34.717498,-82.2439027
LAURENS,GHS  LAURENS COUNTY MEMORIAL HOSPITAL,"22725 HIGHWAY 76 EAST,CLINTON,LAURENS,SC",SC,1430,34.4699874,-81.9091674
KERSHAW,KERSHAWHEALTH,"1315 ROBERTS STREET,CAMDEN,KERSHAW,SC",SC,997,34.2532681,-80.5908767
HORRY,CONWAY MEDICAL CENTER,"300 SINGLETON RIDGE ROAD,CONWAY,HORRY,SC",SC,6781,33.7849778,-79.0006434
FLORENCE,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,"555 E CHEVES ST BOX 8700,FLORENCE,FLORENCE,SC",SC,2085,34.195957,-79.759858
NEWBERRY,NEWBERRY COUNTY MEMORIAL HOSPITAL,"2669 KINARD ST PO BOX 497,NEWBERRY,NEWBERRY,SC",SC,549,34.310027,-81.608611
MARION,MUSC HEALTH MARION MEDICAL CENTER,"2829 E HWY 76,MULLINS,MARION,SC",SC,22462,34.173926,-79.389763
DARLINGTON,MCLEOD MEDICAL CENTER - DARLINGTON,"701 CASHUA FERRY ROAD,DARLINGTON,DARLINGTON,SC",SC,713,34.3135433,-79.8398888
FLORENCE,LAKE CITY COMMUNITY HOSPITAL,"258 N RON MCNAIR BLVD,LAKE CITY,FLORENCE,SC",SC,2085,33.8806113,-79.760786
BEAUFORT,BEAUFORT COUNTY MEMORIAL HOSPITAL,"955 RIBAUT RD,BEAUFORT,BEAUFORT,SC",SC,2724,32.4168031,-80.6873151
ORANGEBURG,TRMC OF ORANGEBURG & CALHOUN,"3000 ST MATTHEWS RD BOX 1806,ORANGEBURG,ORANGEBURG,SC",SC,1594,33.537135,-80.834576
SUMTER,PRISMA HEATH TUOMEY HOSPITAL,"129 N WASHINGTON ST,SUMTER,SUMTER,SC",SC,3548,32.5043188,-88.3001307
GREENWOOD,SELF REGIONAL HEALTHCARE,"1325 SPRING STREET,GREENWOOD,GREENWOOD,SC",SC,1023,34.1751634,-82.1570674
HAMPTON,HAMPTON REGIONAL MEDICAL CENTER,"595 WEST CAROLINA AVENUE,VARNVILLE,HAMPTON,SC",SC,175,32.8528946,-81.0900506
LEXINGTON,LEXINGTON MEDICAL CENTER,"2720 SUNSET BLVD,WEST COLUMBIA,LEXINGTON,SC",SC,3622,33.9989943,-81.0927592
GREENVILLE,PRISMA HEALTH ROGER C. PEACE REHABILITATION HOSPITAL,"905 VERDAE BLVD SUITE 102,GREENVILLE,GREENVILLE,SC",SC,8571,34.8318583,-82.3176721
BEAUFORT,HILTON HEAD REGIONAL MEDICAL CENTER,"25 HOSPITAL CENTER BLVD,HILTON HEAD ISLAND,BEAUFORT,SC",SC,2724,32.2236873,-80.7150033
AIKEN,AIKEN REGIONAL MEDICAL CENTER,"302 UNIVERSITY PARKWAY,AIKEN,AIKEN,SC",SC,1037,33.5709463,-81.7630837
HORRY,GRAND STRAND REGIONAL MEDICAL CENTER,"809 82ND PARKWAY,MYRTLE BEACH,HORRY,SC",SC,6781,33.7580795,-78.8194704
RICHLAND,PRISMA HEALTH BAPTIST,"1330 TAYLOR AT MARION ST,COLUMBIA,RICHLAND,SC",SC,6672,34.519629,-82.311516
FLORENCE,MUSC HEALTH FLORENCE MEDICAL CENTER,"805 PAMPLICO HWY BOX 100550,FLORENCE,FLORENCE,SC",SC,2085,34.157996,-79.753282
HORRY,TIDELANDS WACCAMAW COMMUNITY HOSPITAL,"4070 HIGHWAY 17 BYPASS PO DRAWER 3350,MURRELLS INLET,HORRY,SC",SC,6781,33.93711,-79.13421
BEAUFORT,NH Beaufort,"1 Pinckney Blvd,Beaufort,BEAUFORT,SC",SC,2724,32.391974,-80.685638
JASPER,COASTAL CAROLINA HOSPITAL,"1000 MEDICAL CENTER DRIVE,HARDEEVILLE,JASPER,SC",SC,2683,32.3150693,-81.0539059
GREENVILLE,PRISMA HEALTH  PATEWOOD HOSPITAL,"175 PATEWOOD DRIVE,GREENVILLE,GREENVILLE,SC",SC,8571,34.8523666,-82.3259849
GREENVILLE,PELHAM MEDICAL CENTER,"250 WESTMORELAND ROAD,GREER,GREENVILLE,SC",SC,8571,34.863599,-82.220802
HORRY,MCLEOD LORIS  HOSPITAL,"3655 MITCHELL STREET,LORIS,HORRY,SC",SC,6781,34.05753,-78.89847
LEXINGTON,PRISMA HEALTH BAPTIST PARKRIDGE,"400 PALMETTO HEALTH PARKWAY,COLUMBIA,LEXINGTON,SC",SC,3622,34.00071,-81.03481
UNION,UNION MEDICAL CENTER,"322 WEST SOUTH STREET,UNION,UNION,SC",SC,21074,34.7123931,-81.629299
ALLENDALE,ALLENDALE COUNTY HOSPITAL,"1787 ALLENDALE FAIRFAX RD,FAIRFAX,ALLENDALE,SC",SC,125,33.004004,-81.302309
ABBEVILLE,ABBEVILLE AREA MEDICAL CENTER,"420 THOMSON CIRCLE,ABBEVILLE,ABBEVILLE,SC",SC,241,34.1574232,-82.3816887
WILLIAMSBURG,WILLIAMSBURG REGIONAL HOSPITAL,"500 NELSON BOULEVARD,KINGSTREE,WILLIAMSBURG,SC",SC,649,33.6598321,-79.8184898
EDGEFIELD,EDGEFIELD COUNTY HEALTHCARE AN AFFILIATE OF SELF R,"300 RIDGE MEDICAL PLAZA,EDGEFIELD,EDGEFIELD,SC",SC,169,33.7785916,-81.930231
GREENVILLE,SHRINERS HOSPITALS FOR CHILDREN,"950 WEST FARIS ROAD,GREENVILLE,GREENVILLE,SC",SC,8571,34.8172515,-82.4130043
HORRY,LIGHTHOUSE BEHAVIORAL HEALTH HOSPITAL,"152 WACCAMAW MEDICAL PARK DRIVE,CONWAY,HORRY,SC",SC,6781,33.836,-79.04781
RICHLAND,G WERBER BRYAN PSYCH HOSP,"220 FAISON DR,COLUMBIA,RICHLAND,SC",SC,6672,34.0859383,-80.9835138
GREENVILLE,SPRINGBROOK BEHAVIORAL HEALTH SYSTEM,"ONE HAVENWOOD LANE  PO BOX 1005,TRAVELERS REST,GREENVILLE,SC",SC,8571,34.809349,-82.383378
LEXINGTON,THREE RIVERS BEHAVIORAL HEALTH,"2900 SUNSET BOULEVARD,WEST COLUMBIA,LEXINGTON,SC",SC,3622,33.9989943,-81.0927592
GREENVILLE,"CAROLINA CTR FOR BEHAVIORAL HEALTH,THE","2700 E PHILLIPS RD,GREER,GREENVILLE,SC",SC,8571,34.921326,-82.412846
ANDERSON,PATRICK B HARRIS PSYCHIATRIC HOSPITAL,"130 HIGHWAY 252,ANDERSON,ANDERSON,SC",SC,3798,34.432248,-82.474178
LANCASTER,REBOUND BEHAVIORAL HEALTH,"134 EAST REBOUND ROAD,LANCASTER,LANCASTER,SC",SC,8346,34.8652741,-80.8029365
BROOKINGS,BROOKINGS HEALTH SYSTEM,"300 22ND AVE,BROOKINGS,BROOKINGS,SD",SD,104,44.307284,-96.7666339
YANKTON,AVERA SACRED HEART HOSPITAL,"501 SUMMIT ST,YANKTON,YANKTON,SD",SD,91,42.8733354,-97.4081743
DAVISON,AVERA QUEEN OF PEACE,"525 N FOSTER,MITCHELL,DAVISON,SD",SD,69,43.70943,-98.0298
BROWN,AVERA ST LUKES,"305 S STATE ST  POST OFFICE BOX 4450,ABERDEEN,BROWN,SD",SD,4363,45.4647,-98.48648
HUGHES,AVERA ST MARY'S HOSPITAL,"801 E SIOUX,PIERRE,HUGHES,SD",SD,100,44.361068,-100.341617
MINNEHAHA,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,"1325 S CLIFF AVE  POST OFFICE BOX 5045,SIOUX FALLS,MINNEHAHA,SD",SD,3869,43.54997,-96.70033
MINNEHAHA,SANFORD USD MEDICAL CENTER,"1305 W 18TH ST  POST OFFICE BOX 5039,SIOUX FALLS,MINNEHAHA,SD",SD,3869,43.54997,-96.70033
LAWRENCE,REGIONAL HEALTH SPEARFISH HOSPITAL,"1440 N MAIN ST,SPEARFISH,LAWRENCE,SD",SD,1669,44.4984641,-103.8606499
PENNINGTON,REGIONAL HEALTH RAPID CITY HOSPITAL,"353 FAIRMONT BLVD  POST OFFICE BOX 6000,RAPID CITY,PENNINGTON,SD",SD,784,44.08054,-103.23101
DEWEY,PHS INDIAN HOSPITAL AT EAGLE BUTTE,"24276 166TH AIRPORT ROAD,EAGLE BUTTE,DEWEY,SD",SD,51,45.00248,-101.23349
TODD,PHS INDIAN HOSPITAL AT ROSEBUD,"400 SOLDIER CREEK ROAD,ROSEBUD,TODD,SD",SD,497,43.282915,-100.87046
UNION,DUNES SURGICAL HOSPITAL,"600 N SIOUX POINT ROAD,DAKOTA DUNES,UNION,SD",SD,21074,42.505289,-96.497188
MINNEHAHA,SIOUX FALLS SPECIALTY HOSPITAL,"910 EAST 20TH STREET,SIOUX FALLS,MINNEHAHA,SD",SD,3869,43.5354045,-96.7141779
PENNINGTON,BLACK HILLS SURGICAL HOSPITAL LLP,"216 ANAMARIA DR,RAPID CITY,PENNINGTON,SD",SD,784,44.0461917,-103.2234431
PENNINGTON,SAME DAY SURGERY CENTER LLC,"651 CATHEDRAL DRIVE,RAPID CITY,PENNINGTON,SD",SD,784,44.058662,-103.2288834
LINCOLN,AVERA HEART HOSPITAL OF SOUTH DAKOTA,"4500 W 69TH ST,SIOUX FALLS,LINCOLN,SD",SD,4003,43.4908602,-96.7804648
BROWN,SANFORD MEDICAL CENTER ABERDEEN,"2905 3RD AVE SE,ABERDEEN,BROWN,SD",SD,4363,45.4629555,-98.445834
LAKE,MADISON REGIONAL HEALTH SYSTEM,"323 SW 10TH ST,MADISON,LAKE,SD",SD,22444,44.00608,-97.11395
FAULK,FAULKTON AREA MEDICAL CENTER,"1300 OAK STREET  POST OFFICE BOX 100,FAULKTON,FAULK,SD",SD,24,44.316911,-96.922642
POTTER,AVERA GETTYSBURG HOSPITAL,"606 EAST GARFIELD,GETTYSBURG,POTTER,SD",SD,3178,44.366227,-102.066666
DOUGLAS,DOUGLAS COUNTY MEMORIAL HOSPITAL-CAH,"708 8TH ST,ARMOUR,DOUGLAS,SD",SD,13378,43.3254987,-98.345283
DEUEL,SANFORD CLEAR LAKE MEDICAL CENTER,"701 THIRD AVENUE SOUTH,CLEAR LAKE,DEUEL,SD",SD,6,44.7458,-96.68256
GREGORY,COMMUNITY MEMORIAL HOSPITAL,"809 JACKSON  POST OFFICE BOX 319,BURKE,GREGORY,SD",SD,6,43.573094,-100.74397
MOODY,AVERA FLANDREAU HOSPITAL - CAH,"214 NORTH PRAIRIE STREET,FLANDREAU,MOODY,SD",SD,26,44.0512638,-96.5915255
DAY,SANFORD HOSPITAL WEBSTER - CAH,"1401 W FIRST ST POST OFFICE BOX 489,WEBSTER,DAY,SD",SD,19,43.44649,-96.843021
MARSHALL,MARSHALL COUNTY HEALTHCARE CENTER - CAH,"413 9TH STREET,BRITTON,MARSHALL,SD",SD,5104,45.7884275,-97.7458685
HUTCHINSON,FREEMAN MEDICAL CENTER - CAH,"510 E 8TH ST  POST OFFICE BOX 370,FREEMAN,HUTCHINSON,SD",SD,112,43.35249,-97.43729
BENNETT,BENNETT COUNTY HOSPITAL AND NURSING HOME - CAH,"102 MAJOR ALLEN   POST OFFICE BOX 70D,MARTIN,BENNETT,SD",SD,5,44.125593,-103.13112
SPINK,COMMUNITY MEMORIAL HOSPITAL,"111 W 10TH AVE  POST OFFICE BOX 420,REDFIELD,SPINK,SD",SD,16,42.721393,-96.766762
BON HOMME,LANDMANN-JUNGMAN MEMORIAL HOSPITAL - CAH,"600 BILLARS ST,SCOTLAND,BON HOMME,SD",SD,13,43.1491155,-97.7288268
EDMUNDS,BOWDLE HOSPITAL - CAH,"8001 W 5TH  POST OFFICE BOX 556,BOWDLE,EDMUNDS,SD",SD,10,45.45304,-99.65401
HAAKON,HANS P PETERSON MEMORIAL HOSPITAL - CAH,"503 W PINE  POST OFFICE BOX 790,PHILIP,HAAKON,SD",SD,1,44.03943,-101.66514
LAWRENCE,REGIONAL HEALTH LEAD-DEADWOOD HOSPITAL,"61 CHARLES STREET,DEADWOOD,LAWRENCE,SD",SD,1669,44.3696583,-103.7283446
MEADE,REGIONAL HEALTH STURGIS HOSPITAL,"2140 JUNCTION AVE,STURGIS,MEADE,SD",SD,144,44.4025279,-103.5077033
FALL RIVER,FALL RIVER HOSPITAL - CAH,"1201 HIGHWAY 71 SOUTH,HOT SPRINGS,FALL RIVER,SD",SD,14,43.350105,-103.536773
JERAULD,AVERA WESKOTA MEMORIAL MEDICAL CENTER - CAH,"604 1ST ST NE,WESSINGTON SPRINGS,JERAULD,SD",SD,39,44.0813792,-98.5625915
WALWORTH,MOBRIDGE REGIONAL HOSPITAL - CAH,"1401 10TH AVE WEST,MOBRIDGE,WALWORTH,SD",SD,960,45.5463718,-100.4496518
GRANT,MILBANK AREA HOSPITAL/AVERA HEALTH,"301 FLYNN DRIVE,MILBANK,GRANT,SD",SD,1993,45.21913,-96.63562
BON HOMME,ST MICHAEL'S HOSPITAL - CAH,"410 W 16TH AVE,TYNDALL,BON HOMME,SD",SD,13,42.9915655,-97.8673496
TURNER,PIONEER MEMORIAL HOSPITAL - CAH,"315 N WASHINGTON AVE  POST OFFICE BOX 368,VIBORG,TURNER,SD",SD,247,43.17027,-97.08144
BRULE,SANFORD CHAMBERLAIN MEDICAL CENTER,"300 S BYRON,CHAMBERLAIN,BRULE,SD",SD,37,43.81083,-99.33066
HUTCHINSON,AVERA ST BENEDICT HEALTH CENTER - CAH,"401 WEST GLYNN DRIVE,PARKSTON,HUTCHINSON,SD",SD,112,43.3995851,-97.9914837
MINNEHAHA,AVERA DELLS AREA HOSPITAL  - CAH,"909 N IOWA AVE,DELL RAPIDS,MINNEHAHA,SD",SD,3869,43.8283898,-96.7154734
KINGSBURY,AVERA DE SMET MEMORIAL HOSPITAL - CAH,"306 PRAIRIE AVENUE SW  POST OFFICE BOX 160,DE SMET,KINGSBURY,SD",SD,8,44.046526,-96.587493
LINCOLN,SANFORD CANTON-INWOOD MEDICAL CENTER - CAH,"440 NORTH HIAWATHA DRIVE,CANTON,LINCOLN,SD",SD,4003,43.3041397,-96.5572579
TRIPP,WINNER REGIONAL HEALTHCARE CENTER - CAH,"745 EAST 8TH STREET,WINNER,TRIPP,SD",SD,19,43.3705122,-99.8470923
BEADLE,HURON REGIONAL MEDICAL CENTER,"172 FOURTH STREET SE,HURON,BEADLE,SD",SD,571,45.453054,-99.655296
HAND,AVERA HAND COUNTY MEMORIAL HOSPITAL AND CLINIC,"300 W 5TH ST,MILLER,HAND,SD",SD,7,44.5200552,-98.9916645
GREGORY,AVERA GREGORY HOSPITAL,"400 PARK STREET  POST OFFICE BOX 408,GREGORY,GREGORY,SD",SD,6,43.443636,-99.435285
ROBERTS,COTEAU DES PRAIRIES HEALTH CARE SYSTEM,"205 ORCHARD DR,SISSETON,ROBERTS,SD",SD,68,45.6571797,-97.0499122
MINNEHAHA,LIFESCAPE,"2501 W 26TH ST,SIOUX FALLS,MINNEHAHA,SD",SD,3869,43.5286106,-96.7552829
YANKTON,SOUTH DAKOTA HUMAN SERVICES CENTER,"3515 BROADWAY AVE   POST OFFICE BOX 7600,YANKTON,YANKTON,SD",SD,91,42.913622,-97.397721
UNICOI,UNICOI COUNTY  HOSPITAL,"2030 TEMPLE HILL ROAD,ERWIN,UNICOI,TN",TN,69,36.1148054,-82.4482664
MADISON,JACKSON-MADISON COUNTY GENERAL HOSPITAL,"620 SKYLINE DRIVE,JACKSON,MADISON,TN",TN,10806,35.6374198,-88.8319905
SUMNER,SUMNER REGIONAL MEDICAL CENTER,"555 HARTSVILLE PIKE,GALLATIN,SUMNER,TN",TN,2577,36.3897223,-86.4336503
DAVIDSON,TRISTAR SKYLINE MEDICAL CENTER,"3441 DICKERSON PIKE,NASHVILLE,DAVIDSON,TN",TN,17644,36.2450987,-86.7495457
HENDERSON,HENDERSON COUNTY COMMUNITY HOSPITAL,"200 W CHURCH ST,LEXINGTON,HENDERSON,TN",TN,1922,35.654188,-88.398474
WAYNE,WAYNE MEDICAL CENTER,"103 J V MANGUBAT DR,WAYNESBORO,WAYNE,TN",TN,29753,35.3249475,-87.7566432
BLOUNT,BLOUNT MEMORIAL HOSPITAL,"907 E LAMAR ALEXANDER PARKWAY,MARYVILLE,BLOUNT,TN",TN,1045,35.7567432,-83.9589313
SULLIVAN,WELLMONT BRISTOL REGIONAL MEDICAL CENTER,"ONE MEDICAL PARK BLVD,BRISTOL,SULLIVAN,TN",TN,2135,36.59511,-82.18874
KNOX,UNIVERSITY OF TN MEDICAL CENTER,"1924 ALCOA HIGHWAY,KNOXVILLE,KNOX,TN",TN,2986,35.939986,-83.9437278
SULLIVAN,WELLMONT HOLSTON VALLEY MEDICAL CENTER,"130 WEST RAVINE ROAD,KINGSPORT,SULLIVAN,TN",TN,2135,36.5542675,-82.554874
GILES,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,"1265 E COLLEGE ST,PULASKI,GILES,TN",TN,225,35.1895369,-87.0040809
WILLIAMSON,WILLIAMSON MEDICAL CENTER,"4321 CAROTHERS PARKWAY,FRANKLIN,WILLIAMSON,TN",TN,7567,35.9163457,-86.8202183
HAMBLEN,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,"908 W 4TH NORTH ST,MORRISTOWN,HAMBLEN,TN",TN,660,36.2129539,-83.3049707
ROANE,ROANE MEDICAL CENTER,"8045 ROANE MEDICAL CENTER DRIVE,HARRIMAN,ROANE,TN",TN,137,35.952655,-85.058092
HAWKINS,HAWKINS COUNTY MEMORIAL HOSPITAL,"851 LOCUST STREET,ROGERSVILLE,HAWKINS,TN",TN,145,36.4000583,-83.0139951
ANDERSON,METHODIST MEDICAL CENTER OF OAK RIDGE,"990 OAK RIDGE TURNPIKE BOX 529,OAK RIDGE,ANDERSON,TN",TN,3798,35.726807,-83.491568
MONTGOMERY,TENNOVA HEALTHCARE-CLARKSVILLE,"651 DUNLOP LANE,CLARKSVILLE,MONTGOMERY,TN",TN,41558,36.582676,-87.27081
DAVIDSON,VANDERBILT UNIVERSITY MEDICAL CENTER,"1211 MEDICAL CENTER DRIVE,NASHVILLE,DAVIDSON,TN",TN,17644,36.1409237,-86.8016342
PERRY,PERRY COMMUNITY HOSPITAL,"2718 SQUIRREL HOLLOW DRIVE,LINDEN,PERRY,TN",TN,1239,35.5921095,-87.8637474
DICKSON,TRISTAR HORIZON MEDICAL CENTER,"111 HIGHWAY 70 EAST,DICKSON,DICKSON,TN",TN,390,36.06895,-87.37779
SHELBY,BAPTIST MEMORIAL HOSPITAL,"6019 WALNUT GROVE ROAD,MEMPHIS,SHELBY,TN",TN,20720,35.1286508,-89.8607126
SHELBY,METHODIST HEALTHCARE MEMPHIS HOSPITALS,"1265 UNION AVE SUITE 700,MEMPHIS,SHELBY,TN",TN,20720,35.1368241,-90.0196424
GREENE,GREENEVILLE COMMUNITY HOSPITAL,"1420 TUSCULUM BOULEVARD,GREENEVILLE,GREENE,TN",TN,3028,36.1739592,-82.7904948
RUTHERFORD,SAINT THOMAS RUTHERFORD HOSPITAL,"1700 MEDICAL CENTER PARKWAY,MURFREESBORO,RUTHERFORD,TN",TN,5082,35.8607444,-86.4243634
JEFFERSON,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL,"110 HOSPITAL DRIVE,JEFFERSON CITY,JEFFERSON,TN",TN,26142,36.106783,-83.5193371
FRANKLIN,SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER,"185 HOSPITAL ROAD,WINCHESTER,FRANKLIN,TN",TN,22231,35.1766452,-86.0895203
PUTNAM,COOKEVILLE REGIONAL MEDICAL CENTER,"1 MEDICAL CENTER BOULEVARD,COOKEVILLE,PUTNAM,TN",TN,4341,36.1697577,-85.5084137
GIBSON,MILAN GENERAL HOSPITAL,"4039 HIGHLAND ST,MILAN,GIBSON,TN",TN,471,35.9127041,-88.7539959
